id,code,exception,tax_classification
__export__.l10n_br_fiscal_ncm_19210_ae994d54,7323.93.00,,
__export__.l10n_br_fiscal_ncm_19211_e9b874de,7323.94.00,,
__export__.l10n_br_fiscal_ncm_19212_8d7ca4ab,7323.99.00,,
__export__.l10n_br_fiscal_ncm_19213_386d304b,7324.10.00,,
__export__.l10n_br_fiscal_ncm_19214_8bac924c,7324.21.00,,
__export__.l10n_br_fiscal_ncm_19215_a50589d3,7324.29.00,,
__export__.l10n_br_fiscal_ncm_19216_da5a14f0,7324.90.00,,
__export__.l10n_br_fiscal_ncm_19217_1e57cc3d,7325.10.00,,
__export__.l10n_br_fiscal_ncm_19218_4c1db383,7325.91.00,,
__export__.l10n_br_fiscal_ncm_19219_98b7629e,7325.99.10,,
__export__.l10n_br_fiscal_ncm_19220_858d9df5,7325.99.90,,
__export__.l10n_br_fiscal_ncm_19221_a9c07f69,7326.11.00,,
__export__.l10n_br_fiscal_ncm_19222_89d87adb,7326.19.00,,
__export__.l10n_br_fiscal_ncm_19223_0feadfaa,7326.20.00,,
__export__.l10n_br_fiscal_ncm_19224_96225700,7326.90.10,,
__export__.l10n_br_fiscal_ncm_19225_63fbc19a,7326.90.20,,
__export__.l10n_br_fiscal_ncm_19226_eafc23ab,7326.90.90,,
__export__.l10n_br_fiscal_ncm_19227_69c9620b,7401.00.00,,
__export__.l10n_br_fiscal_ncm_19228_339d7cc4,7402.00.00,,
__export__.l10n_br_fiscal_ncm_19229_b11fd083,7403.11.00,,
__export__.l10n_br_fiscal_ncm_19230_1965e2ce,7403.12.00,,
__export__.l10n_br_fiscal_ncm_19231_eb38a905,7403.13.00,,
__export__.l10n_br_fiscal_ncm_19232_579537bf,7403.19.00,,
__export__.l10n_br_fiscal_ncm_19233_f47e66f9,7403.21.00,,
__export__.l10n_br_fiscal_ncm_19234_c7aceb53,7403.22.00,,
__export__.l10n_br_fiscal_ncm_19235_f1a2fa28,7403.29.00,,
__export__.l10n_br_fiscal_ncm_19236_c3be5136,7404.00.00,,
__export__.l10n_br_fiscal_ncm_19237_c5a9a171,7405.00.00,,
__export__.l10n_br_fiscal_ncm_19238_9c863e09,7406.10.00,,
__export__.l10n_br_fiscal_ncm_19239_9575d925,7406.20.00,,
__export__.l10n_br_fiscal_ncm_19240_c0036831,7407.10.10,,
__export__.l10n_br_fiscal_ncm_19241_1a927209,7407.10.21,,
__export__.l10n_br_fiscal_ncm_19242_517b6fd6,7407.10.29,,
__export__.l10n_br_fiscal_ncm_19243_748a300d,7407.21.10,,
__export__.l10n_br_fiscal_ncm_19244_146ffb93,7407.21.20,,
__export__.l10n_br_fiscal_ncm_19245_aaf4ab29,7407.29.10,,
__export__.l10n_br_fiscal_ncm_19246_d8da75f8,7407.29.21,,
__export__.l10n_br_fiscal_ncm_19247_ecc1698b,7407.29.29,,
__export__.l10n_br_fiscal_ncm_19248_53014393,7408.11.00,,
__export__.l10n_br_fiscal_ncm_19249_272630c4,7408.19.00,,
__export__.l10n_br_fiscal_ncm_19250_8216440a,7408.21.00,,
__export__.l10n_br_fiscal_ncm_19251_3e07490f,7408.22.00,,
__export__.l10n_br_fiscal_ncm_19252_0402da85,7408.29.12,,
__export__.l10n_br_fiscal_ncm_19253_efc17f24,7408.29.13,,
__export__.l10n_br_fiscal_ncm_19254_dbc9abba,7408.29.19,,
__export__.l10n_br_fiscal_ncm_19255_8674e1f1,7408.29.90,,
__export__.l10n_br_fiscal_ncm_19256_985ac0aa,7409.11.00,,
__export__.l10n_br_fiscal_ncm_19257_cbeaa877,7409.19.00,,
__export__.l10n_br_fiscal_ncm_19258_b1e25f87,7409.21.00,,
__export__.l10n_br_fiscal_ncm_19259_f4d304b0,7409.29.00,,
__export__.l10n_br_fiscal_ncm_19260_e794b6ba,7409.31.11,,
__export__.l10n_br_fiscal_ncm_19261_1a7d2f73,7409.31.19,,
__export__.l10n_br_fiscal_ncm_19262_2af2f4af,7409.31.90,,
__export__.l10n_br_fiscal_ncm_19263_eb6bc7d1,7409.39.00,,
__export__.l10n_br_fiscal_ncm_19264_49ffcb15,7409.40.10,,
__export__.l10n_br_fiscal_ncm_19265_9ad0ae8c,7409.40.90,,
__export__.l10n_br_fiscal_ncm_19266_087c6770,7409.90.00,,
__export__.l10n_br_fiscal_ncm_19267_541c5ee2,7410.11.12,,
__export__.l10n_br_fiscal_ncm_19268_bcb41cbc,7410.11.13,,
__export__.l10n_br_fiscal_ncm_19269_d1f85f4d,7410.11.19,,
__export__.l10n_br_fiscal_ncm_19270_b8198d8e,7410.11.90,,
__export__.l10n_br_fiscal_ncm_19271_84b8eeab,7410.12.00,,
__export__.l10n_br_fiscal_ncm_19272_584f14b7,7410.21.10,,
__export__.l10n_br_fiscal_ncm_19273_e9eed769,7410.21.20,,
__export__.l10n_br_fiscal_ncm_19274_ed578363,7410.21.30,,
__export__.l10n_br_fiscal_ncm_19275_dc48cc63,7410.21.90,,
__export__.l10n_br_fiscal_ncm_19276_c874b59c,7410.22.00,,
__export__.l10n_br_fiscal_ncm_19277_e05b129c,7411.10.10,,
__export__.l10n_br_fiscal_ncm_19278_fa7285b5,7411.10.90,,
__export__.l10n_br_fiscal_ncm_19279_91315a60,7411.21.10,,
__export__.l10n_br_fiscal_ncm_19280_2379aa2a,7411.21.90,,
__export__.l10n_br_fiscal_ncm_19281_90d784bd,7411.22.10,,
__export__.l10n_br_fiscal_ncm_19282_41655079,7411.22.90,,
__export__.l10n_br_fiscal_ncm_19283_4dd3cc64,7411.29.10,,
__export__.l10n_br_fiscal_ncm_19284_5d5b3af7,7411.29.90,,
__export__.l10n_br_fiscal_ncm_19285_1c28d3f0,7412.10.00,,
__export__.l10n_br_fiscal_ncm_19286_80f763d5,7412.20.00,,
__export__.l10n_br_fiscal_ncm_19287_c5244943,7413.00.00,,
__export__.l10n_br_fiscal_ncm_19288_b54b5250,7415.10.00,,
__export__.l10n_br_fiscal_ncm_19289_0db6bff4,7415.21.00,,
__export__.l10n_br_fiscal_ncm_19290_67ac0d67,7415.29.00,,
__export__.l10n_br_fiscal_ncm_19291_631f2d58,7415.33.00,,
__export__.l10n_br_fiscal_ncm_19292_f7288319,7415.39.00,,
__export__.l10n_br_fiscal_ncm_19293_13c734cf,7418.10.00,,
__export__.l10n_br_fiscal_ncm_19294_a59ae622,7418.20.00,,
__export__.l10n_br_fiscal_ncm_19295_175bf864,7419.20.00,,
__export__.l10n_br_fiscal_ncm_19296_3c10e1f2,7419.20.00,1,
__export__.l10n_br_fiscal_ncm_19297_c17a20d1,7419.80.10,,
__export__.l10n_br_fiscal_ncm_19298_09b32667,7419.80.20,,
__export__.l10n_br_fiscal_ncm_19299_a51a94b9,7419.80.30,,
__export__.l10n_br_fiscal_ncm_19300_d7b446d3,7419.80.40,,
__export__.l10n_br_fiscal_ncm_19301_befd915c,7419.80.90,,
__export__.l10n_br_fiscal_ncm_19302_99963d08,7419.80.90,1,
__export__.l10n_br_fiscal_ncm_19303_3a9f365e,7501.10.00,,
__export__.l10n_br_fiscal_ncm_19304_39dd06b2,7501.20.00,,
__export__.l10n_br_fiscal_ncm_19305_67595196,7502.10.10,,
__export__.l10n_br_fiscal_ncm_19306_d6d0746e,7502.10.90,,
__export__.l10n_br_fiscal_ncm_19307_605a76eb,7502.20.00,,
__export__.l10n_br_fiscal_ncm_19308_78f8f03b,7503.00.00,,
__export__.l10n_br_fiscal_ncm_19309_413fd3bf,7504.00.10,,
__export__.l10n_br_fiscal_ncm_19310_2bc80b75,7504.00.90,,
__export__.l10n_br_fiscal_ncm_19311_19cf0e4c,7505.11.10,,
__export__.l10n_br_fiscal_ncm_19312_7fb45242,7505.11.21,,
__export__.l10n_br_fiscal_ncm_19313_0486c6c7,7505.11.29,,
__export__.l10n_br_fiscal_ncm_19314_10556858,7505.12.10,,
__export__.l10n_br_fiscal_ncm_19315_14d73e2c,7505.12.21,,
__export__.l10n_br_fiscal_ncm_19316_48f3268c,7505.12.29,,
__export__.l10n_br_fiscal_ncm_19317_26a81206,7505.21.00,,
__export__.l10n_br_fiscal_ncm_19318_93785bd4,7505.22.10,,
__export__.l10n_br_fiscal_ncm_19319_4febbad3,7505.22.90,,
__export__.l10n_br_fiscal_ncm_19320_3a5f0642,7506.10.00,,
__export__.l10n_br_fiscal_ncm_19321_8f81be97,7506.20.00,,
__export__.l10n_br_fiscal_ncm_19322_b6ea6339,7507.11.00,,
__export__.l10n_br_fiscal_ncm_19323_c1737f0a,7507.12.00,,
__export__.l10n_br_fiscal_ncm_19324_24c87524,7507.20.00,,
__export__.l10n_br_fiscal_ncm_19325_805cfc49,7508.10.00,,
__export__.l10n_br_fiscal_ncm_19326_97f84098,7508.90.10,,
__export__.l10n_br_fiscal_ncm_19327_678d20d8,7508.90.90,,
__export__.l10n_br_fiscal_ncm_19328_d20bf4e6,7601.10.00,,
__export__.l10n_br_fiscal_ncm_19329_8e8ef403,7601.20.00,,
__export__.l10n_br_fiscal_ncm_19330_3a95e4cd,7602.00.00,,
__export__.l10n_br_fiscal_ncm_19331_64df99eb,7603.10.00,,
__export__.l10n_br_fiscal_ncm_19332_30f58364,7603.20.00,,
__export__.l10n_br_fiscal_ncm_19333_bbe74c4b,7604.10.10,,
__export__.l10n_br_fiscal_ncm_19334_c700a270,7604.10.21,,
__export__.l10n_br_fiscal_ncm_19335_2931b477,7604.10.29,,
__export__.l10n_br_fiscal_ncm_19336_cf0943c7,7604.21.00,,
__export__.l10n_br_fiscal_ncm_19337_dffa5a1e,7604.29.11,,
__export__.l10n_br_fiscal_ncm_19338_66a692c5,7604.29.19,,
__export__.l10n_br_fiscal_ncm_19339_7a35307d,7604.29.20,,
__export__.l10n_br_fiscal_ncm_19340_ae934f83,7605.11.10,,
__export__.l10n_br_fiscal_ncm_19341_857b37de,7605.11.90,,
__export__.l10n_br_fiscal_ncm_19342_39608920,7605.19.10,,
__export__.l10n_br_fiscal_ncm_19343_0b1e8619,7605.19.90,,
__export__.l10n_br_fiscal_ncm_19344_3c95fe1a,7605.21.10,,
__export__.l10n_br_fiscal_ncm_19345_676ff74e,7605.21.90,,
__export__.l10n_br_fiscal_ncm_19346_b3fcd31c,7605.29.10,,
__export__.l10n_br_fiscal_ncm_19347_c693cc25,7605.29.90,,
__export__.l10n_br_fiscal_ncm_19348_61e25b2c,7606.11.10,,
__export__.l10n_br_fiscal_ncm_19349_fdb3ebdf,7606.11.90,,
__export__.l10n_br_fiscal_ncm_19350_e0e124f7,7606.12.10,,
__export__.l10n_br_fiscal_ncm_19351_46958d91,7606.12.20,,
__export__.l10n_br_fiscal_ncm_19352_fc99191e,7606.12.30,,
__export__.l10n_br_fiscal_ncm_19353_7b691d23,7606.12.90,,
__export__.l10n_br_fiscal_ncm_19354_c3a8ba40,7606.91.00,,
__export__.l10n_br_fiscal_ncm_19355_3fde1f64,7606.92.00,,
__export__.l10n_br_fiscal_ncm_19356_7876a8ef,7607.11.10,,
__export__.l10n_br_fiscal_ncm_19357_ec054243,7607.11.20,,
__export__.l10n_br_fiscal_ncm_19358_24d7be7e,7607.11.90,,
__export__.l10n_br_fiscal_ncm_19359_0d7d7058,7607.19.10,,
__export__.l10n_br_fiscal_ncm_19360_920b0fdd,7607.19.90,,
__export__.l10n_br_fiscal_ncm_19361_aa180c60,7607.20.00,,
__export__.l10n_br_fiscal_ncm_19362_94afa897,7608.10.00,,
__export__.l10n_br_fiscal_ncm_19363_551b3dc0,7608.20.10,,
__export__.l10n_br_fiscal_ncm_19364_d90e21b0,7608.20.90,,
__export__.l10n_br_fiscal_ncm_19365_dc03ac3e,7609.00.00,,
__export__.l10n_br_fiscal_ncm_19366_817e8bb9,7610.10.00,,
__export__.l10n_br_fiscal_ncm_19367_0a7df510,7610.90.00,,
__export__.l10n_br_fiscal_ncm_19368_06d19fb9,7611.00.00,,
__export__.l10n_br_fiscal_ncm_19369_d40a0094,7612.10.00,,
__export__.l10n_br_fiscal_ncm_19370_c35feb7d,7612.90.11,,
__export__.l10n_br_fiscal_ncm_19371_20d94b7e,7612.90.12,,
__export__.l10n_br_fiscal_ncm_19372_329ec4c4,7612.90.19,,
__export__.l10n_br_fiscal_ncm_19373_89eef0df,7612.90.90,,
__export__.l10n_br_fiscal_ncm_19374_a1a5b71f,7613.00.00,,
__export__.l10n_br_fiscal_ncm_19375_785bcb49,7614.10.10,,
__export__.l10n_br_fiscal_ncm_19376_bc513c7b,7614.10.90,,
__export__.l10n_br_fiscal_ncm_19377_d8fed995,7614.90.10,,
__export__.l10n_br_fiscal_ncm_19378_b0979ba5,7614.90.90,,
__export__.l10n_br_fiscal_ncm_19379_f34645a9,7615.10.00,,
__export__.l10n_br_fiscal_ncm_19380_b31c4731,7615.20.00,,
__export__.l10n_br_fiscal_ncm_19381_daeac687,7616.10.00,,
__export__.l10n_br_fiscal_ncm_19382_5e5cbf69,7616.91.00,,
__export__.l10n_br_fiscal_ncm_19383_89f57251,7616.99.00,,
__export__.l10n_br_fiscal_ncm_19384_58a2d88a,7616.99.00,Ex,
__export__.l10n_br_fiscal_ncm_19385_72f14abd,7801.10.11,,
__export__.l10n_br_fiscal_ncm_19386_532c54ad,7801.10.19,,
__export__.l10n_br_fiscal_ncm_19387_1d37292e,7801.10.90,,
__export__.l10n_br_fiscal_ncm_19388_5428038a,7801.91.00,,
__export__.l10n_br_fiscal_ncm_19389_686ccabe,7801.99.00,,
__export__.l10n_br_fiscal_ncm_19390_f95c7a00,7802.00.00,,
__export__.l10n_br_fiscal_ncm_19391_51b42d93,7804.11.00,,
__export__.l10n_br_fiscal_ncm_19392_daa23111,7804.19.00,,
__export__.l10n_br_fiscal_ncm_19393_984337dd,7804.20.00,,
__export__.l10n_br_fiscal_ncm_19394_c6a5bb0f,7806.00.10,,
__export__.l10n_br_fiscal_ncm_19395_cd0e0a2d,7806.00.20,,
__export__.l10n_br_fiscal_ncm_19396_a7d54ace,7806.00.90,,
__export__.l10n_br_fiscal_ncm_19397_ee9deec1,7901.11.11,,
__export__.l10n_br_fiscal_ncm_19398_4909c9b7,7901.11.19,,
__export__.l10n_br_fiscal_ncm_19399_e85910ba,7901.11.91,,
__export__.l10n_br_fiscal_ncm_19400_2eb7cdd4,7901.11.99,,
__export__.l10n_br_fiscal_ncm_19401_413d9386,7901.12.10,,
__export__.l10n_br_fiscal_ncm_19402_c92c5337,7901.12.90,,
__export__.l10n_br_fiscal_ncm_19403_8ca4c575,7901.20.10,,
__export__.l10n_br_fiscal_ncm_19404_0745d6bf,7901.20.90,,
__export__.l10n_br_fiscal_ncm_19405_f5a416c2,7902.00.00,,
__export__.l10n_br_fiscal_ncm_19406_0b8b2dde,7903.10.00,,
__export__.l10n_br_fiscal_ncm_19407_61381b8e,7903.90.00,,
__export__.l10n_br_fiscal_ncm_19408_c3fbe875,7904.00.00,,
__export__.l10n_br_fiscal_ncm_19409_f3fe850b,7905.00.00,,
__export__.l10n_br_fiscal_ncm_19410_47b54374,7907.00.10,,
__export__.l10n_br_fiscal_ncm_19411_878e08e1,7907.00.90,,
__export__.l10n_br_fiscal_ncm_19412_43541021,8001.10.00,,
__export__.l10n_br_fiscal_ncm_19413_095949d0,8001.20.00,,
__export__.l10n_br_fiscal_ncm_19414_f1a2a532,8002.00.00,,
__export__.l10n_br_fiscal_ncm_19415_e7326a8c,8003.00.00,,
__export__.l10n_br_fiscal_ncm_19416_01438801,8007.00.10,,
__export__.l10n_br_fiscal_ncm_19417_0c292bb0,8007.00.20,,
__export__.l10n_br_fiscal_ncm_19418_2a5fc504,8007.00.30,,
__export__.l10n_br_fiscal_ncm_19419_9654985e,8007.00.90,,
__export__.l10n_br_fiscal_ncm_19420_905cb752,8101.10.00,,
__export__.l10n_br_fiscal_ncm_19421_3d15ac74,8101.94.00,,
__export__.l10n_br_fiscal_ncm_19422_c8bbaf91,8101.96.00,,
__export__.l10n_br_fiscal_ncm_19423_96d13ee6,8101.97.00,,
__export__.l10n_br_fiscal_ncm_19424_03bd6d02,8101.99.10,,
__export__.l10n_br_fiscal_ncm_19425_96368c96,8101.99.90,,
__export__.l10n_br_fiscal_ncm_19426_a0bf4e05,8102.10.00,,
__export__.l10n_br_fiscal_ncm_19427_4e77bb91,8102.94.00,,
__export__.l10n_br_fiscal_ncm_19428_0298948d,8102.95.00,,
__export__.l10n_br_fiscal_ncm_19429_51f38b2f,8102.96.00,,
__export__.l10n_br_fiscal_ncm_19430_05f5a18a,8102.97.00,,
__export__.l10n_br_fiscal_ncm_19431_6d9fdfd1,8102.99.00,,
__export__.l10n_br_fiscal_ncm_19432_4667f7ba,8103.20.00,,
__export__.l10n_br_fiscal_ncm_19433_b52f3f4d,8103.30.00,,
__export__.l10n_br_fiscal_ncm_19434_86c1924e,8103.91.00,,
__export__.l10n_br_fiscal_ncm_19435_c697421d,8103.99.00,,
__export__.l10n_br_fiscal_ncm_19436_b8ad254f,8104.11.00,,
__export__.l10n_br_fiscal_ncm_19437_37fbe28d,8104.19.00,,
__export__.l10n_br_fiscal_ncm_19438_db3a6c66,8104.20.00,,
__export__.l10n_br_fiscal_ncm_19439_cefd5e27,8104.30.00,,
__export__.l10n_br_fiscal_ncm_19440_388beea1,8104.90.00,,
__export__.l10n_br_fiscal_ncm_19441_b9dac71c,8105.20.10,,
__export__.l10n_br_fiscal_ncm_19442_3e5b1c21,8105.20.21,,
__export__.l10n_br_fiscal_ncm_19443_6b0e288d,8105.20.29,,
__export__.l10n_br_fiscal_ncm_19444_d63dea4f,8105.20.90,,
__export__.l10n_br_fiscal_ncm_19445_cde7d75e,8105.30.00,,
__export__.l10n_br_fiscal_ncm_19446_d7c399bf,8105.90.10,,
__export__.l10n_br_fiscal_ncm_19447_d2b0f3b5,8105.90.90,,
__export__.l10n_br_fiscal_ncm_19448_a44f1bbf,8106.10.00,,
__export__.l10n_br_fiscal_ncm_19449_1309f732,8106.90.00,,
__export__.l10n_br_fiscal_ncm_19450_75666cdc,8108.20.00,,
__export__.l10n_br_fiscal_ncm_19451_2e514e6e,8108.30.00,,
__export__.l10n_br_fiscal_ncm_19452_af2ef763,8108.90.00,,
__export__.l10n_br_fiscal_ncm_19453_5ae45202,8109.21.00,,
__export__.l10n_br_fiscal_ncm_19454_c07a0f2b,8109.29.00,,
__export__.l10n_br_fiscal_ncm_19455_2bfd0c08,8109.31.00,,
__export__.l10n_br_fiscal_ncm_19456_ce2f1a7a,8109.39.00,,
__export__.l10n_br_fiscal_ncm_19457_2f0a8160,8109.91.00,,
__export__.l10n_br_fiscal_ncm_19458_09438100,8109.99.00,,
__export__.l10n_br_fiscal_ncm_19459_d502e32e,8110.10.10,,
__export__.l10n_br_fiscal_ncm_19460_6fe06b82,8110.10.20,,
__export__.l10n_br_fiscal_ncm_19461_625e56f6,8110.20.00,,
__export__.l10n_br_fiscal_ncm_19462_24a5f478,8110.90.00,,
__export__.l10n_br_fiscal_ncm_19463_6c7c7f2a,8111.00.10,,
__export__.l10n_br_fiscal_ncm_19464_4f03db8b,8111.00.20,,
__export__.l10n_br_fiscal_ncm_19465_9a0ed771,8111.00.90,,
__export__.l10n_br_fiscal_ncm_19466_bd615400,8112.12.00,,
__export__.l10n_br_fiscal_ncm_19467_124e6d94,8112.13.00,,
__export__.l10n_br_fiscal_ncm_19468_f6614aa2,8112.19.00,,
__export__.l10n_br_fiscal_ncm_19469_eb8b9d20,8112.21.10,,
__export__.l10n_br_fiscal_ncm_19470_7ea7a760,8112.21.20,,
__export__.l10n_br_fiscal_ncm_19471_1500e925,8112.22.00,,
__export__.l10n_br_fiscal_ncm_19472_e2fb70f5,8112.29.00,,
__export__.l10n_br_fiscal_ncm_19473_625883e8,8112.31.00,,
__export__.l10n_br_fiscal_ncm_19474_ea3ef8d0,8112.39.00,,
__export__.l10n_br_fiscal_ncm_19475_15722a4a,8112.41.00,,
__export__.l10n_br_fiscal_ncm_19476_cd509f32,8112.49.00,,
__export__.l10n_br_fiscal_ncm_19477_b0e2acf5,8112.51.00,,
__export__.l10n_br_fiscal_ncm_19478_bb47b7e3,8112.52.00,,
__export__.l10n_br_fiscal_ncm_19479_5e36b3e6,8112.59.00,,
__export__.l10n_br_fiscal_ncm_19480_fa528ed0,8112.61.00,,
__export__.l10n_br_fiscal_ncm_19481_1ddc7966,8112.69.00,,
__export__.l10n_br_fiscal_ncm_19482_ed78bcfc,8112.92.00,,
__export__.l10n_br_fiscal_ncm_19483_aebe799c,8112.99.00,,
__export__.l10n_br_fiscal_ncm_19484_286ba2aa,8113.00.10,,
__export__.l10n_br_fiscal_ncm_19485_49ab0d71,8113.00.90,,
__export__.l10n_br_fiscal_ncm_19486_afecd928,8201.10.00,,
__export__.l10n_br_fiscal_ncm_19487_9970c723,8201.30.00,,
__export__.l10n_br_fiscal_ncm_19488_4fd9e585,8201.40.00,,
__export__.l10n_br_fiscal_ncm_19489_c3d7df31,8201.50.00,,
__export__.l10n_br_fiscal_ncm_19490_7ed2798f,8201.60.00,,
__export__.l10n_br_fiscal_ncm_19491_b5de3e36,8201.90.00,,
__export__.l10n_br_fiscal_ncm_19492_928a201b,8202.10.00,,
__export__.l10n_br_fiscal_ncm_19493_e66aec08,8202.20.00,,
__export__.l10n_br_fiscal_ncm_19494_e7e7fb25,8202.31.00,,
__export__.l10n_br_fiscal_ncm_19495_a27cc922,8202.39.00,,
__export__.l10n_br_fiscal_ncm_19496_96b929fe,8202.40.00,,
__export__.l10n_br_fiscal_ncm_19497_c876c6b2,8202.91.00,,
__export__.l10n_br_fiscal_ncm_19498_93e5eb93,8202.99.10,,
__export__.l10n_br_fiscal_ncm_19499_79529be8,8202.99.90,,
__export__.l10n_br_fiscal_ncm_19500_972ea0be,8203.10.10,,
__export__.l10n_br_fiscal_ncm_19501_fb2d4f18,8203.10.90,,
__export__.l10n_br_fiscal_ncm_19502_a4122d48,8203.20.10,,
__export__.l10n_br_fiscal_ncm_19503_9c0f789f,8203.20.90,,
__export__.l10n_br_fiscal_ncm_19504_51fe3e6e,8203.30.00,,
__export__.l10n_br_fiscal_ncm_19505_410ffe13,8203.40.00,,
__export__.l10n_br_fiscal_ncm_19506_e2fbd449,8204.11.00,,
__export__.l10n_br_fiscal_ncm_19507_352e8902,8204.12.00,,
__export__.l10n_br_fiscal_ncm_19508_feb8b6f0,8204.20.00,,
__export__.l10n_br_fiscal_ncm_19509_c1f56d10,8205.10.00,,
__export__.l10n_br_fiscal_ncm_19510_ed39d0a0,8205.20.00,,
__export__.l10n_br_fiscal_ncm_19511_4e1a89b9,8205.30.00,,
__export__.l10n_br_fiscal_ncm_19512_895979f4,8205.40.00,,
__export__.l10n_br_fiscal_ncm_19513_dc4b5e48,8205.51.00,,
__export__.l10n_br_fiscal_ncm_19514_8312e1b5,8205.59.00,,
__export__.l10n_br_fiscal_ncm_19515_b6e55ae7,8205.60.00,,
__export__.l10n_br_fiscal_ncm_19516_dc1b725d,8205.70.00,,
__export__.l10n_br_fiscal_ncm_19517_8c34da9a,8205.90.00,,
__export__.l10n_br_fiscal_ncm_19518_63a63d41,8206.00.00,,
__export__.l10n_br_fiscal_ncm_19519_df6fac02,8207.13.00,,
__export__.l10n_br_fiscal_ncm_19520_d31860c4,8207.19.10,,
__export__.l10n_br_fiscal_ncm_19521_fb58ce61,8207.19.90,,
__export__.l10n_br_fiscal_ncm_19522_04b287b0,8207.20.00,,
__export__.l10n_br_fiscal_ncm_19523_e04d16f9,8207.30.00,,
__export__.l10n_br_fiscal_ncm_19524_8d08894c,8207.40.10,,
__export__.l10n_br_fiscal_ncm_19525_02a45b4c,8207.40.20,,
__export__.l10n_br_fiscal_ncm_19526_bc1f025d,8207.50.11,,
__export__.l10n_br_fiscal_ncm_19527_405aec56,8207.50.19,,
__export__.l10n_br_fiscal_ncm_19528_d89e4aeb,8207.50.90,,
__export__.l10n_br_fiscal_ncm_19529_493edd4b,8207.60.00,,
__export__.l10n_br_fiscal_ncm_19530_32a69636,8207.70.10,,
__export__.l10n_br_fiscal_ncm_19531_3abadf57,8207.70.20,,
__export__.l10n_br_fiscal_ncm_19532_e0c5100f,8207.70.90,,
__export__.l10n_br_fiscal_ncm_19533_6b47dce7,8207.80.00,,
__export__.l10n_br_fiscal_ncm_19534_4d1b2865,8207.90.00,,
__export__.l10n_br_fiscal_ncm_19535_872b1573,8208.10.00,,
__export__.l10n_br_fiscal_ncm_19536_9e2cc928,8208.20.00,,
__export__.l10n_br_fiscal_ncm_19537_5da9e1e4,8208.30.00,,
__export__.l10n_br_fiscal_ncm_19538_25d72e2d,8208.40.00,,
__export__.l10n_br_fiscal_ncm_19539_58e4f062,8208.40.00,1,
__export__.l10n_br_fiscal_ncm_19540_5f0964a5,8208.90.00,,
__export__.l10n_br_fiscal_ncm_19541_eca92275,8209.00.11,,
__export__.l10n_br_fiscal_ncm_19542_55517554,8209.00.19,,
__export__.l10n_br_fiscal_ncm_19543_deab7567,8209.00.90,,
__export__.l10n_br_fiscal_ncm_19544_2770e6e9,8210.00.10,,
__export__.l10n_br_fiscal_ncm_19545_6a61ec54,8210.00.90,,
__export__.l10n_br_fiscal_ncm_19546_88d53f0e,8211.10.00,,
__export__.l10n_br_fiscal_ncm_19547_38833fd4,8211.91.00,,
__export__.l10n_br_fiscal_ncm_19548_50315b8f,8211.92.10,,
__export__.l10n_br_fiscal_ncm_19549_cda2ecd9,8211.92.20,,
__export__.l10n_br_fiscal_ncm_19550_3575aaaa,8211.92.90,,
__export__.l10n_br_fiscal_ncm_19551_cc68973a,8211.93.10,,
__export__.l10n_br_fiscal_ncm_19552_abf261a5,8211.93.20,,
__export__.l10n_br_fiscal_ncm_19553_e51e3292,8211.93.90,,
__export__.l10n_br_fiscal_ncm_19554_2b2f45df,8211.94.00,,
__export__.l10n_br_fiscal_ncm_19555_db139bc4,8211.95.00,,
__export__.l10n_br_fiscal_ncm_19556_7cdf5322,8212.10.10,,
__export__.l10n_br_fiscal_ncm_19557_c1472e62,8212.10.20,,
__export__.l10n_br_fiscal_ncm_19558_810b0592,8212.20.10,,
__export__.l10n_br_fiscal_ncm_19559_63eb2b20,8212.20.20,,
__export__.l10n_br_fiscal_ncm_19560_41ed398d,8212.90.00,,
__export__.l10n_br_fiscal_ncm_19561_7f27193c,8213.00.00,,
__export__.l10n_br_fiscal_ncm_19562_5e15d0dc,8214.10.00,,
__export__.l10n_br_fiscal_ncm_19563_e7e534e5,8214.20.00,,
__export__.l10n_br_fiscal_ncm_19564_e5bf3ac0,8214.90.10,,
__export__.l10n_br_fiscal_ncm_19565_5f324b81,8214.90.90,,
__export__.l10n_br_fiscal_ncm_19566_fc0e0c44,8215.10.00,,
__export__.l10n_br_fiscal_ncm_19567_72540fc4,8215.20.00,,
__export__.l10n_br_fiscal_ncm_19568_87c1d1f1,8215.91.00,,
__export__.l10n_br_fiscal_ncm_19569_461d53ee,8215.99.10,,
__export__.l10n_br_fiscal_ncm_19570_4bd2a310,8215.99.90,,
__export__.l10n_br_fiscal_ncm_19571_d6c9edc1,8301.10.00,,
__export__.l10n_br_fiscal_ncm_19572_9a4bccdf,8301.20.00,,
__export__.l10n_br_fiscal_ncm_19573_884d6e7b,8301.30.00,,
__export__.l10n_br_fiscal_ncm_19574_5100b463,8301.40.00,,
__export__.l10n_br_fiscal_ncm_19575_4bcf234c,8301.50.00,,
__export__.l10n_br_fiscal_ncm_19576_11feb22d,8301.60.00,,
__export__.l10n_br_fiscal_ncm_19577_642c32aa,8301.70.00,,
__export__.l10n_br_fiscal_ncm_19578_3be6e9ff,8302.10.00,,
__export__.l10n_br_fiscal_ncm_19579_be64c668,8302.20.00,,
__export__.l10n_br_fiscal_ncm_19580_e3015816,8302.30.00,,
__export__.l10n_br_fiscal_ncm_19581_2cdf9484,8302.41.00,,
